METRO_ID	Metropolitan areas	Year	CO2_PC	ENTROPY_1000M	EQU_HOU_DISP_INC	GDP_PC	GINI_INC	GREEN_AREA_PC	LABOUR_PRODUCTIVITY	PCT_INTENSITY	POP_DENS	SPRAWL	UNEMP_R	Country
MEX35	Mérida	2010			6956.0	12759.48	0.47	1003.48	27698.49		105.32		2.78	ME
MEX35	Mérida	2011				12664.83		984.58	27213.13		107.34		2.51	ME
MEX35	Mérida	2012				13025.95		965.84	27685.26		109.42		2.34	ME
MEX35	Mérida	2013				13100.58		947.26	28121.03		111.57		3.17	ME
MEX37	Guadalajara	2003				13964.12		140.17	33435.65	0.05	1539.76		3.23	ME
MEX37	Guadalajara	2004				14043.3		137.79	33168.94	0.06	1566.41		3.67	ME
MEX37	Guadalajara	2005	2.36			14149.24		135.32	34166.85	0.07	1595.02		2.94	ME
MEX37	Guadalajara	2006				14490.97		132.76	34960.05	0.07	1625.76		2.81	ME
MEX37	Guadalajara	2007				14944.47		130.11	35541.19	0.09	1658.84		2.97	ME
MEX37	Guadalajara	2008	2.42			14879.15		127.37	34611.11	0.05	1694.49		3.05	ME
MEX37	Guadalajara	2009				13780.13		124.55	33942.35		1732.97		4.49	ME
MEX37	Guadalajara	2010			8005.0	14193.16	0.45	121.63	32897.1		1774.56		4.92	ME
MEX37	Guadalajara	2011				14386.36		118.62	33724.35		1819.59		5.67	ME
MEX37	Guadalajara	2012				14809.52		115.52	34101.54		1868.42		4.63	ME
MEX37	Guadalajara	2013				14882.17		112.33	34662.89		1921.45		4.51	ME
MEX38	Irapuato	2003				11455.26		253.11	32530.94	0.0	546.7		3.65	ME
MEX38	Irapuato	2004				11605.06		248.18	32352.56	0.09	557.56		4.52	ME
MEX38	Irapuato	2005	3.53			11128.43		243.35	32012.97	0.03	568.64		4.14	ME
MEX38	Irapuato	2006				11923.98		238.61	32611.01	0.01	579.93		2.69	ME
MEX38	Irapuato	2007				11588.98		233.96	31753.7	0.01	591.45		2.78	ME
MEX38	Irapuato	2008	3.13			11893.49		229.4	33148.93	0.06	603.2		3.94	ME
MEX38	Irapuato	2009				11033.27		224.93	31803.13		615.18		5.06	ME
MEX38	Irapuato	2010			6567.0	11477.71	0.46	220.55	29670.67		627.4		5.83	ME
MEX38	Irapuato	2011				11868.61		216.26	30649.08		639.87		6.01	ME
MEX38	Irapuato	2012				12363.66		212.05	30111.79		652.58		5.89	ME
MEX38	Irapuato	2013				12582.51		207.92	31105.1		665.54		5.87	ME
MEX40	Querétaro	2003				15810.69		425.51	40058.81	0.02	367.28		3.5	ME
MEX40	Querétaro	2004				16269.98		412.8	41585.94	0.05	378.58		4.46	ME
MEX40	Querétaro	2005	2.11			16863.85		400.4	43762.21	0.02	390.31		3.88	ME
MEX40	Querétaro	2006				17395.05		388.28	45277.75	0.02	402.49		3.31	ME
MEX40	Querétaro	2007				18000.71		376.45	47070.89	0.05	415.14		3.27	ME
MEX40	Querétaro	2008	2.11			18190.21		364.9	47328.39	0.04	428.28		3.63	ME
MEX40	Querétaro	2009				17289.65		353.62	48915.38		441.94		8.14	ME
MEX40	Querétaro	2010			8835.0	17778.5	0.48	342.61	45646.04		456.15		6.95	ME
MEX40	Querétaro	2011				18239.77		331.86	47262.01		470.92		6.53	ME
MEX40	Querétaro	2012				18941.26		321.37	49779.22		486.29		4.12	ME
MEX40	Querétaro	2013				19051.0		311.13	53608.53		502.29		5.69	ME
MEX42	Celaya	2003				11455.26		348.12	32530.95	0.0	449.01		3.65	ME
MEX42	Celaya	2004				11605.06		341.01	32352.52	0.05	458.36		4.52	ME
MEX42	Celaya	2005	1.42			11128.43		334.05	32012.86	0.02	467.91		4.14	ME
MEX42	Celaya	2006				11923.98		327.23	32611.14	0.03	477.67		2.69	ME
MEX42	Celaya	2007				11588.98		320.54	31753.7	0.03	487.63		2.78	ME
MEX42	Celaya	2008	1.47			11893.49		313.99	33149.15	0.01	497.8		3.94	ME
MEX42	Celaya	2009				11033.27		307.58	31803.02		508.19		5.06	ME
MEX42	Celaya	2010			7194.0	11477.71	0.48	301.29	29670.58		518.79		5.83	ME
MEX42	Celaya	2011				11868.61		295.13	30649.15		529.62		6.01	ME
MEX42	Celaya	2012				12363.66		289.09	30111.73		540.68		5.89	ME
MEX42	Celaya	2013				12582.51		283.18	31105.08		551.97		5.87	ME
MEX46	Pachuca de Soto	2003				9235.33		317.57	23570.59	0.01	272.18		1.37	ME
MEX46	Pachuca de Soto	2004				9978.63		308.58	25094.36	0.01	280.12		2.11	ME
MEX46	Pachuca de Soto	2005	1.68			9237.99		299.46	24363.17	0.01	288.65		3.42	ME
MEX46	Pachuca de Soto	2006				10317.42		290.21	27307.02	0.01	297.84		3.41	ME
MEX46	Pachuca de Soto	2007				10124.74		280.85	28348.28	0.01	307.77		3.72	ME
MEX46	Pachuca de Soto	2008	1.74			10361.87		271.38	28503.68	0.03	318.51		2.92	ME
MEX46	Pachuca de Soto	2009				9341.2		261.82	26902.9		330.15		4.98	ME
MEX46	Pachuca de Soto	2010			7688.0	10030.86	0.48	252.16	25251.24		342.79		4.43	ME
MEX46	Pachuca de Soto	2011				10223.48		242.44	26779.36		356.54		4.95	ME
MEX46	Pachuca de Soto	2012				10894.91		232.66	27518.48		371.52		4.65	ME
MEX46	Pachuca de Soto	2013				10453.9		222.85	26608.39		387.87		4.59	ME
MEX50	Morelia	2003				8206.49		237.83	22456.92	0.0	377.81		1.63	ME
MEX50	Morelia	2004				8383.36		233.06	23326.52	0.01	385.54		1.85	ME
MEX50	Morelia	2005	0.86			8446.62		228.34	22938.5	0.02	393.5		2.64	ME
MEX50	Morelia	2006				8643.0		223.68	22916.15	0.03	401.71		2.55	ME
MEX50	Morelia	2007				9031.29		219.06	24787.01	0.02	410.17		1.7	ME
MEX50	Morelia	2008	0.89			9326.21		214.5	25624.72	0.01	418.9		2.78	ME
MEX50	Morelia	2009				8665.86		209.98	24533.56		427.91		4.08	ME
MEX50	Morelia	2010			7977.0	8916.14	0.48	205.51	22955.56		437.22		4.04	ME
MEX50	Morelia	2011				9375.37		201.08	22411.38		446.84		2.93	ME
MEX50	Morelia	2012				9421.31		196.7	22671.55		456.79		3.13	ME
MEX50	Morelia	2013				9472.18		192.37	23107.02		467.09		4.27	ME
MEX51	Mexico City	2003				19419.05		30.41	47705.23	0.02	3468.94		3.97	ME
MEX51	Mexico City	2004				19584.47		30.08	46694.41	0.02	3506.97		5.67	ME
MEX51	Mexico City	2005	3.24			20003.1		29.74	48243.55	0.02	3546.68		5.42	ME
MEX51	Mexico City	2006				20454.35		29.4	48209.28	0.02	3588.19		4.68	ME
MEX51	Mexico City	2007				20733.65		29.05	49195.09	0.02	3631.6		5.38	ME
MEX51	Mexico City	2008	3.42			20684.03		28.69	48460.62	0.02	3677.03		4.94	ME
MEX51	Mexico City	2009				19840.76		28.32	47595.51		3724.59		7.01	ME
MEX51	Mexico City	2010			7771.0	20215.63	0.45	27.95	46682.23		3774.43		6.81	ME
MEX51	Mexico City	2011				20335.86		27.57	47464.25		3826.68		6.24	ME
MEX51	Mexico City	2012				20750.66		27.18	47312.74		3881.5		6.14	ME
MEX51	Mexico City	2013				20960.28		26.78	48208.14		3939.05		6.38	ME
MEX52	Xalapa	2003				9320.65		556.68	26824.71	0.0	484.86		2.45	ME
MEX52	Xalapa	2004				9984.86		545.99	27025.82	0.01	494.35		2.53	ME
MEX52	Xalapa	2005	3.26			9946.52		535.48	28105.66	0.01	504.05		2.34	ME
MEX52	Xalapa	2006				10989.27		525.17	29765.52	0.01	513.95		1.9	ME
MEX52	Xalapa	2007				11200.39		515.04	29093.01	0.01	524.06		2.12	ME
MEX52	Xalapa	2008	3.85			11562.03		505.08	30379.4	0.01	534.39		2.05	ME
MEX52	Xalapa	2009				11052.65		495.31	29671.48		544.93		2.77	ME
MEX52	Xalapa	2010			7371.0	11667.93	0.48	485.71	28961.39		555.71		2.66	ME
MEX52	Xalapa	2011				11777.19		476.27	30490.13		566.71		3.56	ME
MEX52	Xalapa	2012				12505.36		467.01	30531.21		577.95		3.41	ME
MEX52	Xalapa	2013				12168.15		457.91	31114.01		589.44		3.61	ME
MEX55	Toluca	2003				9673.54		267.93	25226.29	0.01	727.72		4.01	ME
MEX55	Toluca	2004				9702.24		260.65	24058.04	0.03	748.03		5.16	ME
MEX55	Toluca	2005	2.42			9906.07		253.56	25410.64	0.02	768.96		5.47	ME
MEX55	Toluca	2006				10069.77		246.64	25070.96	0.01	790.53		4.38	ME
MEX55	Toluca	2007				10250.86		239.89	25767.03	0.03	812.77		4.85	ME
MEX55	Toluca	2008	2.52			10236.12		233.31	25574.96	0.03	835.7		4.36	ME
MEX55	Toluca	2009				9806.48		226.89	24690.59		859.34		7.1	ME
MEX55	Toluca	2010			6849.0	10234.0	0.48	220.63	24389.05		883.72		6.25	ME
MEX55	Toluca	2011				10295.96		214.53	24985.67		908.86		6.62	ME
MEX55	Toluca	2012				10526.15		208.58	25252.34		934.78		6.02	ME
MEX55	Toluca	2013				10508.62		202.78	25102.96		961.53		5.89	ME
MEX59	Veracruz	2003				9320.65		635.8	26824.46	0.03	650.54		2.45	ME
MEX59	Veracruz	2004				9984.86		624.41	27025.77	0.01	662.42		2.53	ME
MEX59	Veracruz	2005	1.49			9946.52		613.14	28105.48	0.02	674.6		2.34	ME
MEX59	Veracruz	2006				10989.27		601.99	29765.45	0.01	687.08		1.9	ME
MEX59	Veracruz	2007				11200.39		590.97	29093.04	0.04	699.89		2.12	ME
MEX59	Veracruz	2008	1.56			11562.03		580.08	30379.47	0.04	713.03		2.05	ME
MEX59	Veracruz	2009				11052.65		569.31	29671.56		726.52		2.77	ME
MEX59	Veracruz	2010			8770.0	11667.93	0.47	558.67	28961.25		740.36		2.66	ME
MEX59	Veracruz	2011				11777.19		548.15	30489.92		754.57		3.56	ME
MEX59	Veracruz	2012				12505.36		537.76	30531.3		769.15		3.41	ME
MEX59	Veracruz	2013				12168.15		527.48	31114.15		784.13		3.61	ME
MEX60	Puebla	2003				8890.1		138.93	22869.19	0.02	1360.45		1.91	ME
MEX60	Puebla	2004				8805.65		135.94	21323.44	0.01	1390.38		2.28	ME
MEX60	Puebla	2005	2.76			9068.5		133.0	23193.78	0.01	1421.18		2.93	ME
MEX60	Puebla	2006				9222.52		130.1	22629.01	0.02	1452.87		2.75	ME
MEX60	Puebla	2007				9226.55		127.24	22608.96	0.03	1485.51		2.91	ME
MEX60	Puebla	2008	2.88			9347.12		124.42	23346.22	0.04	1519.11		3.13	ME
MEX60	Puebla	2009				8726.73		121.65	22854.53		1553.73		4.51	ME
MEX60	Puebla	2010			6488.0	9023.16	0.47	118.92	22367.53		1589.4		4.08	ME
MEX60	Puebla	2011				9255.53		116.23	23190.61		1626.17		5.23	ME
MEX60	Puebla	2012				9761.74		113.58	23551.8		1664.1		4.22	ME
MEX60	Puebla	2013				9614.48		110.97	23332.21		1703.21		4.15	ME
MEX61	Cuernavaca	2003				11852.36		217.17	31292.12	0.03	808.85		2.04	ME
MEX61	Cuernavaca	2004				11550.28		213.1	29719.5	0.03	824.28		3.19	ME
MEX61	Cuernavaca	2005	2.39			11622.95		209.1	29228.02	0.02	840.08		2.77	ME
MEX61	Cuernavaca	2006				11449.77		205.14	28245.89	0.05	856.26		2.6	ME
MEX61	Cuernavaca	2007				11537.22		201.25	28154.8	0.04	872.84		2.83	ME
MEX61	Cuernavaca	2008	2.57			10955.92		197.41	26741.08	0.03	889.82		2.3	ME
MEX61	Cuernavaca	2009				10499.5		193.62	25758.64		907.22		3.19	ME
MEX61	Cuernavaca	2010			7393.0	10951.98	0.48	189.89	25396.02		925.05		4.51	ME
MEX61	Cuernavaca	2011				11184.56		186.21	26623.66		943.32		3.47	ME
MEX61	Cuernavaca	2012				11583.02		182.59	27274.67		962.05		3.14	ME
MEX61	Cuernavaca	2013				11613.8		179.01	27637.08		981.25		3.86	ME
MEX70	Centro	2003				14279.61		740.86	36954.92	0.0	232.2		1.12	ME
MEX70	Centro	2004				16227.08		724.11	43614.77	0.02	237.57		3.06	ME
MEX70	Centro	2005	4.63			18395.05		707.72	52661.49	0.01	243.07		2.9	ME
MEX70	Centro	2006				20103.2		691.67	58409.45	0.01	248.71		2.75	ME
MEX70	Centro	2007				21398.76		675.97	60585.01	0.02	254.49		3.92	ME
MEX70	Centro	2008	4.56			23957.27		660.6	67289.32	0.03	260.41		3.92	ME
MEX70	Centro	2009				20275.68		645.56	58039.75		266.48		5.52	ME
MEX70	Centro	2010			7888.0	22803.58	0.48	630.85	58691.7		272.69		7.0	ME
MEX70	Centro	2011				27193.45		616.45	71483.0		279.06		6.33	ME
MEX70	Centro	2012				27076.63		602.35	72679.53		285.59		5.97	ME
MEX70	Centro	2013				24412.16		588.56	63932.59		292.28		6.93	ME
MEX73	Oaxaca de Juárez	2003				6590.58		309.12	17359.53	0.0	367.15		1.28	ME
MEX73	Oaxaca de Juárez	2004				6872.14		302.79	18628.59	0.04	374.83		0.84	ME
MEX73	Oaxaca de Juárez	2005	3.17			6311.92		296.46	16301.61	0.02	382.83		1.52	ME
MEX73	Oaxaca de Juárez	2006				7124.23		290.13	19072.28	0.01	391.18		1.65	ME
MEX73	Oaxaca de Juárez	2007				6802.71		283.8	17935.05	0.02	399.9		1.63	ME
MEX73	Oaxaca de Juárez	2008	3.32			6973.25		277.49	18920.36	0.01	409.0		2.05	ME
MEX73	Oaxaca de Juárez	2009				6513.63		271.18	17307.58		418.51		2.3	ME
MEX73	Oaxaca de Juárez	2010			8029.0	6848.38	0.49	264.89	16453.07		428.45		2.1	ME
MEX73	Oaxaca de Juárez	2011				7142.08		258.62	17472.3		438.84		2.73	ME
MEX73	Oaxaca de Juárez	2012				7581.98		252.37	18260.26		449.71		2.4	ME
MEX73	Oaxaca de Juárez	2013				7315.25		246.15	18627.71		461.07		2.64	ME
MEX74	Acapulco de Juárez	2003				7104.11		787.34	19959.84	0.0	420.3		0.46	ME
MEX74	Acapulco de Juárez	2004				7331.72		778.16	20824.04	0.01	425.26		0.67	ME
MEX74	Acapulco de Juárez	2005	1.6			7327.89		769.08	22189.78	0.01	430.28		1.16	ME
MEX74	Acapulco de Juárez	2006				7375.74		760.1	20636.6	0.01	435.36		1.04	ME
MEX74	Acapulco de Juárez	2007				7586.47		751.23	21476.73	0.01	440.5		1.28	ME
MEX74	Acapulco de Juárez	2008	1.68			7380.35		742.47	20538.71	0.01	445.7		1.17	ME
MEX74	Acapulco de Juárez	2009				7335.15		733.8	19614.96		450.96		1.59	ME
MEX74	Acapulco de Juárez	2010			5395.0	7586.28	0.44	725.24	18174.91		456.29		1.6	ME
MEX74	Acapulco de Juárez	2011				7426.05		716.78	18130.9		461.67		2.45	ME
MEX74	Acapulco de Juárez	2012				7574.58		708.42	18477.18		467.12		1.59	ME
MEX74	Acapulco de Juárez	2013				7637.82		700.15	19366.45		472.64		2.32	ME
MEX75	Tuxtla Gutiérrez	2003				6532.52		1385.65	17134.54	0.03	279.97		1.55	ME
MEX75	Tuxtla Gutiérrez	2004				6312.75		1347.47	17594.33	0.01	287.9		1.94	ME
MEX75	Tuxtla Gutiérrez	2005	2.67			6260.58		1310.32	17102.35	0.01	296.06		2.06	ME
MEX75	Tuxtla Gutiérrez	2006				6451.88		1274.16	18524.16	0.01	304.46		1.51	ME
MEX75	Tuxtla Gutiérrez	2007				6261.57		1238.96	18028.81	0.01	313.11		2.13	ME
MEX75	Tuxtla Gutiérrez	2008	2.69			6392.01		1204.7	18562.07	0.01	322.02		1.85	ME
MEX75	Tuxtla Gutiérrez	2009				6049.83		1171.37	17305.33		331.18		1.82	ME
MEX75	Tuxtla Gutiérrez	2010			8160.0	6367.89	0.5	1138.92	16495.38		340.62		2.64	ME
MEX75	Tuxtla Gutiérrez	2011				6451.92		1107.34	16741.72		350.33		2.05	ME
MEX75	Tuxtla Gutiérrez	2012				6505.38		1076.61	16874.71		360.33		2.2	ME
MEX75	Tuxtla Gutiérrez	2013				6234.19		1046.71	17059.66		370.62		3.12	ME
NL001	The Hague	2000	8.47			48700.77		23.42	97258.09	1.01	2685.92		2.66	NL
NL001	The Hague	2001				49365.88		23.22	96693.09	1.22	2708.82		2.03	NL
NL001	The Hague	2002				49285.97		23.02	97558.24	1.03	2732.22		2.59	NL
NL001	The Hague	2003				49465.88		22.82	99655.61	1.12	2756.12		3.47	NL
NL001	The Hague	2004				50400.2		22.62	102183.64	0.92	2780.54		4.51	NL
NL001	The Hague	2005	8.47			51732.69		22.42	103620.9	1.23	2805.48		4.93	NL
NL001	The Hague	2006				52952.47		22.22	105568.92	1.54	2830.94	4.27	4.39	NL
NL001	The Hague	2007				55471.17		22.02	108539.64	1.74	2856.95		3.5	NL
NL001	The Hague	2008	7.89			55673.84		21.82	108404.02	1.68	2883.5		2.99	NL
NL001	The Hague	2009		0.07		52793.09		21.61	103128.95		2910.61		3.61	NL
NL001	The Hague	2010				45676.02		21.41	91882.82		2938.29		5.05	NL
NL001	The Hague	2011				45217.1		21.21	91978.03		2966.54		5.59	NL
NL001	The Hague	2012				44440.09		21.0	90636.05		2995.38	5.5	6.91	NL
NL001	The Hague	2013			29215.0	43570.96		20.8	89779.9		3024.82		7.95	NL
NL002	Amsterdam	2000	15.87			47817.11		235.63	95424.55	1.11	764.71		2.87	NL
NL002	Amsterdam	2001				47823.71		233.57	91540.94	0.85	771.45		1.9	NL
NL002	Amsterdam	2002				49013.56		231.51	93552.75	1.03	778.3		2.64	NL
NL002	Amsterdam	2003				48862.46		229.46	94894.81	1.05	785.26		4.04	NL
NL002	Amsterdam	2004				49915.13		227.41	97576.56	1.16	792.34		5.0	NL
NL002	Amsterdam	2005	15.78			50586.84		225.37	99154.77	1.02	799.53		5.07	NL
NL002	Amsterdam	2006				51580.42		223.33	99128.4	1.4	806.83	3.37	3.99	NL
NL002	Amsterdam	2007				52924.35		221.29	100452.88	1.66	814.25		3.09	NL
NL002	Amsterdam	2008	15.06			52828.34		219.26	99072.5	1.18	821.8		2.66	NL
NL002	Amsterdam	2009		0.052		51089.69		217.23	95653.71		829.47		3.3	NL
NL002	Amsterdam	2010				51664.7		215.21	100823.25		837.27		4.35	NL
NL002	Amsterdam	2011				51762.35		213.19	102380.37		845.19		5.02	NL
NL002	Amsterdam	2012				50410.27		211.18	99335.85		853.26	12.6	5.71	NL
NL002	Amsterdam	2013			29775.0	49676.22		209.17	99005.71		861.45		7.55	NL
NL003	Rotterdam	2000	16.89			48700.77		74.2	97258.34	0.9	971.52		2.66	NL
NL003	Rotterdam	2001				49365.88		74.0	96693.89	0.82	974.17		2.03	NL
NL003	Rotterdam	2002				49285.97		73.79	97558.25	0.9	976.92		2.59	NL
NL003	Rotterdam	2003				49465.88		73.57	99655.23	1.02	979.78		3.47	NL
NL003	Rotterdam	2004				50400.2		73.35	102183.22	0.96	982.76		4.51	NL
NL003	Rotterdam	2005	18.69			51732.69		73.12	103620.77	1.06	985.85		4.93	NL
NL003	Rotterdam	2006				52952.47		72.88	105569.15	0.97	989.07	2.76	4.39	NL
NL003	Rotterdam	2007				55471.17		72.64	108539.47	1.35	992.41		3.5	NL
NL003	Rotterdam	2008	16.36			55673.84		72.38	108404.35	1.07	995.89		2.99	NL
NL003	Rotterdam	2009		0.055		52793.09		72.12	103129.43		999.5		3.61	NL
NL003	Rotterdam	2010				45676.02		71.85	91882.85		1003.26		5.05	NL
NL003	Rotterdam	2011				45217.1		71.57	91977.61		1007.18		5.59	NL
NL003	Rotterdam	2012				44440.09		71.28	90636.12		1011.24	17.1	6.91	NL
NL003	Rotterdam	2013			28234.0	43570.96		70.99	89779.87		1015.46		7.95	NL
NL004	Utrecht	2000	7.14			50690.72		264.58	98283.22	1.39	1020.24		2.12	NL
NL004	Utrecht	2001				51986.66		261.55	99509.35	1.19	1032.05		1.19	NL
NL004	Utrecht	2002				50949.78		258.52	97559.85	1.1	1044.12		2.31	NL
NL004	Utrecht	2003				49982.59		255.51	95461.76	1.25	1056.46		3.91	NL
NL004	Utrecht	2004				50561.38		252.49	97439.8	1.27	1069.08		3.72	NL
NL004	Utrecht	2005	6.86			51121.09		249.48	98537.95	1.4	1081.97		3.77	NL
NL004	Utrecht	2006				52157.21		246.48	98457.26	1.38	1095.16	2.67	3.25	NL
NL004	Utrecht	2007				53985.1		243.48	100539.49	1.54	1108.64		2.66	NL
NL004	Utrecht	2008	6.39			53822.09		240.49	99457.18	1.61	1122.42		2.07	NL
NL004	Utrecht	2009		0.059		53926.63		237.51	98939.05		1136.52		2.89	NL
NL004	Utrecht	2010				52927.46		234.53	101058.96		1150.93		3.67	NL
NL004	Utrecht	2011				52708.61		231.57	102169.8		1165.66		4.24	NL
NL004	Utrecht	2012				51846.82		228.61	100191.88		1180.73	9.5	5.17	NL
NL004	Utrecht	2013			29949.0	50766.42		225.67	99762.48		1196.14		6.39	NL
NL005	Eindhoven	2000	6.03			40980.66		874.28	82027.2	23.98	552.17		2.07	NL
NL005	Eindhoven	2001				41132.69		870.92	81010.59	35.37	554.3		1.84	NL
NL005	Eindhoven	2002				40524.01		867.56	77920.76	26.29	556.45		2.47	NL
NL005	Eindhoven	2003				40322.6		864.19	78734.99	24.29	558.62		3.41	NL
NL005	Eindhoven	2004				41228.94		860.81	80396.69	24.98	560.81		4.41	NL
NL005	Eindhoven	2005	6.14			42125.11		857.44	83453.05	25.43	563.02		3.92	NL
NL005	Eindhoven	2006				43692.44		854.07	85572.75	25.6	565.24	2.87	3.37	NL
NL005	Eindhoven	2007				45042.95		850.69	86914.94	22.47	567.49		2.78	NL
NL005	Eindhoven	2008	5.86			45523.23		847.31	86198.06	22.89	569.75		2.34	NL
NL005	Eindhoven	2009		0.053		43822.81		843.93	83615.3		572.03		3.25	NL
NL005	Eindhoven	2010				44784.27		840.54	87515.47		574.33		4.2	NL
NL005	Eindhoven	2011				45984.5		837.16	91218.48		576.66		4.6	NL
NL005	Eindhoven	2012				44754.95		833.78	88724.85		579.0	13.1	5.31	NL
NL005	Eindhoven	2013			28933.0	44412.1		830.39	89479.66		581.36		6.67	NL
NLD	The Netherlands	2000	11.03			40868.55			82490.82	1.9	468.33		2.73	NL
NLD	The Netherlands	2001				41317.98			81907.81	2.28	471.97		2.12	NL
NLD	The Netherlands	2002				41033.07			80824.0	1.92	475.46		2.55	NL
NLD	The Netherlands	2003				40909.75			81527.34	1.89	479.31		3.59	NL
NLD	The Netherlands	2004				41721.19			83725.78	1.98	481.24		4.65	NL
NLD	The Netherlands	2005	11.03			42630.02			85700.09	2.08	482.65		4.72	NL
NLD	The Netherlands	2006				44220.6			87437.03	2.18	483.5		3.91	NL
NLD	The Netherlands	2007				45893.27			88701.1	2.18	484.59		3.18	NL
NLD	The Netherlands	2008	10.49			46610.58			88990.08	2.17	486.0		2.75	NL
NLD	The Netherlands	2009				44609.17			85552.43		488.38		3.41	NL
NLD	The Netherlands	2010				44852.06			88817.75		491.02		4.45	NL
NLD	The Netherlands	2011				45377.0			91153.5		493.41		4.98	NL
NLD	The Netherlands	2012				44458.46			89130.8		496.18	12.7	5.82	NL
NLD	The Netherlands	2013				44006.42			89123.86		497.64		7.24	NL
NO001	Oslo	2008	14.61			57879.51		316.5	104230.6	1.99	167.57		1.63	NO
NO001	Oslo	2009				61376.68		311.87	112939.18		170.06		2.78	NO
NO001	Oslo	2010				60611.41		307.31	112586.77		172.58		3.11	NO
NO001	Oslo	2011				58208.45		302.8	107190.73		175.15		2.76	NO
NO001	Oslo	2012				59901.69		298.35	109541.61		177.76	-14.2	2.62	NO
NOR	Norway	2000	8.35			54956.75			108362.45	1.34	14.62		3.46	NO
NOR	Norway	2001				55792.1			110398.59	1.25	14.71		3.74	NO
NOR	Norway	2002				56336.33			111141.33	1.27	14.77		4.02	NO
NOR	Norway	2003				56502.76			113565.64	1.09	14.86		4.22	NO
NOR	Norway	2004				58416.49			117631.09	1.3	15.04		4.26	NO
NOR	Norway	2005	8.35			59573.37			120221.06	1.39	15.14		4.38	NO
NOR	Norway	2006				60554.98			119417.07	1.42	15.25		3.4	NO
NOR	Norway	2007				61784.58			118815.99	1.4	15.38		2.49	NO
NOR	Norway	2008	8.19			61288.12			115499.98	1.4	15.51		2.55	NO
NOR	Norway	2009				59513.83			114271.59		15.71		3.1	NO
NOR	Norway	2010				59145.48			114899.44		15.9		3.52	NO
NOR	Norway	2011				58964.77			114425.02		16.11		3.21	NO
NOR	Norway	2012				59788.88			115301.14		16.39	-0.7	3.12	NO
NOR	Norway	2013				59452.58			115433.33		16.6		3.42	NO
PL001	Warsaw	2000	7.64			28772.67		1086.13	69630.65		332.03		13.32	PL
PL001	Warsaw	2001				29065.04		1081.97	72434.88		333.31		14.29	PL
PL001	Warsaw	2002				29717.76		1077.74	78548.92		334.62		16.69	PL
PL001	Warsaw	2003				30654.33		1073.45	85062.29		335.96		16.71	PL
PL001	Warsaw	2004				31560.77		1069.1	84988.67		337.32		15.98	PL
PL001	Warsaw	2005	7.82			33531.91		1064.69	87289.34		338.72		14.79	PL
PL001	Warsaw	2006				35848.91		1060.23	87181.0		340.15	-0.51	12.32	PL
PL001	Warsaw	2007				38634.94		1055.7	87229.59		341.61		9.06	PL
PL001	Warsaw	2008	8.33			39398.94		1051.11	82356.03		343.1		5.99	PL
PL001	Warsaw	2009				41246.43		1046.46	86402.99		344.62		5.98	PL
PL001	Warsaw	2010				43220.62		1041.76	96669.41		346.18		7.45	PL
PL001	Warsaw	2011				44712.18		1036.99	96968.0		347.77		7.86	PL
PL001	Warsaw	2012				46012.72		1032.16	98222.64		349.4	51.8	8.0	PL
PL002	Lódz	2000	11.3			15001.89		395.24	32820.96		591.0		16.16	PL
PL002	Lódz	2001				15415.97		397.1	35282.7		588.22		19.58	PL
PL002	Lódz	2002				15896.36		398.96	38447.76		585.48		20.19	PL
PL002	Lódz	2003				16911.64		400.82	41093.54		582.76		18.94	PL
PL002	Lódz	2004				17422.01		402.68	42621.36		580.08		18.81	PL
PL002	Lódz	2005	11.77			17907.31		404.53	41594.55		577.42		17.39	PL
PL002	Lódz	2006				19102.18		406.38	43729.68		574.79	5.3	13.43	PL
PL002	Lódz	2007				20678.02		408.23	42853.0		572.18		9.28	PL
PL002	Lódz	2008	12.29			21825.71		410.08	42025.19		569.61		6.67	PL
PL002	Lódz	2009				22324.27		411.92	44707.52		567.06		7.58	PL
PL002	Lódz	2010				23413.22		413.76	49003.88		564.54		9.25	PL
PL002	Lódz	2011				23957.58		415.59	49513.37		562.05		9.28	PL
PL002	Lódz	2012				24383.61		417.42	51785.56		559.59	58.4	11.05	PL
PL003	Kraków	2000	7.49			16152.97		742.53	38665.41		354.01		11.71	PL
PL003	Kraków	2001				15979.8		741.24	38458.78		354.63		12.96	PL
PL003	Kraków	2002				16494.76		739.95	43543.31		355.25		15.63	PL
PL003	Kraków	2003				17439.32		738.63	46855.67		355.88		17.69	PL
PL003	Kraków	2004				18425.57		737.3	49932.6		356.52		16.85	PL
PL003	Kraków	2005	7.5			19080.3		735.96	49915.65		357.17		15.33	PL
PL003	Kraków	2006				21013.71		734.6	52836.13		357.83	1.28	12.61	PL
PL003	Kraków	2007				22418.63		733.23	57333.23		358.51		8.55	PL
PL003	Kraków	2008	7.99			23279.19		731.84	57585.01		359.19		6.19	PL
PL003	Kraków	2009				23586.44		730.43	59573.83		359.88		7.97	PL
PL003	Kraków	2010				24237.5		729.01	63028.17		360.58		9.12	PL
PL003	Kraków	2011				25594.62		727.57	65197.93		361.29		9.39	PL
